bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1528231,1808,HB5500,1,Introduced,2021-10-28,"Insurance: no-fault; treatment and services for injuries; modify. Amends sec. 3157 of 1956 PA 218 (MCL 500.3157).","Insurance: no-fault; treatment and services for injuries; modify. Amends sec. 3157 of 1956 PA 218 (MCL 500.3157).",894,"House Insurance",2021-11-02,"Bill Electronically Reproduced 10/28/2021",https://legiscan.com/MI/bill/HB5500/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5500
1531162,1808,HB5501,2,Engrossed,2022-09-28,"Transportation: school vehicles; school bus stop-arm cameras; allow. Amends secs. 5 & 20 of 1990 PA 187 (MCL 257.1805 & 257.1820).","Transportation: school vehicles; school bus stop-arm cameras; allow. Amends secs. 5 & 20 of 1990 PA 187 (MCL 257.1805 & 257.1820).",1787,"Senate Regulatory Reform",2022-10-13,"Referred To Committee On Regulatory Reform",https://legiscan.com/MI/bill/HB5501/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5501
1530081,1808,HB5502,4,Passed,2021-12-15,"Property tax: exemptions; filing for eligible manufacturing personal property tax exemptions; modify. Amends sec. 9m of 1893 PA 206 (MCL 211.9m). TIE BAR WITH: HB 5504'21, HB 5505'21, HB 5503'21","Property tax: exemptions; filing for eligible manufacturing personal property tax exemptions; modify. Amends sec. 9m of 1893 PA 206 (MCL 211.9m). TIE BAR WITH: HB 5504'21, HB 5505'21, HB 5503'21",0,,2021-12-15,"Assigned Pa 153'21 With Immediate Effect",https://legiscan.com/MI/bill/HB5502/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5502
1529811,1808,HB5503,4,Passed,2021-12-15,"Property tax: exemptions; filing for eligible manufacturing personal property tax exemptions; modify. Amends sec. 9n of 1893 PA 206 (MCL 211.9n). TIE BAR WITH: HB 5504'21, HB 5505'21, HB 5502'21","Property tax: exemptions; filing for eligible manufacturing personal property tax exemptions; modify. Amends sec. 9n of 1893 PA 206 (MCL 211.9n). TIE BAR WITH: HB 5504'21, HB 5505'21, HB 5502'21",0,,2021-12-15,"Assigned Pa 154'21 With Immediate Effect",https://legiscan.com/MI/bill/HB5503/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5503
1528732,1808,HB5504,4,Passed,2021-12-15,"Property tax: state essential services assessment; state essential services assessment; modify. Amends sec. 7 of 2014 PA 92 (MCL 211.1057). TIE BAR WITH: HB 5505'21, HB 5503'21, HB 5502'21","Property tax: state essential services assessment; state essential services assessment; modify. Amends sec. 7 of 2014 PA 92 (MCL 211.1057). TIE BAR WITH: HB 5505'21, HB 5503'21, HB 5502'21",0,,2021-12-15,"Assigned Pa 155'21 With Immediate Effect",https://legiscan.com/MI/bill/HB5504/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5504
1530622,1808,HB5505,4,Passed,2021-12-15,"Property tax: state essential services assessment; alternative state essential services assessment; modify. Amends sec. 7 of 2014 PA 93 (MCL 211.1077). TIE BAR WITH: HB 5504'21, HB 5503'21, HB 5502'21","Property tax: state essential services assessment; alternative state essential services assessment; modify. Amends sec. 7 of 2014 PA 93 (MCL 211.1077). TIE BAR WITH: HB 5504'21, HB 5503'21, HB 5502'21",0,,2021-12-15,"Assigned Pa 156'21 With Immediate Effect",https://legiscan.com/MI/bill/HB5505/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5505
1529001,1808,HB5506,4,Passed,2021-12-15,"Taxation: other; eligibility for certain industrial facilities exemption certificates; modify. Amends sec. 6 of 1974 PA 198 (MCL 207.556).","Taxation: other; eligibility for certain industrial facilities exemption certificates; modify. Amends sec. 6 of 1974 PA 198 (MCL 207.556).",0,,2021-12-15,"Assigned Pa 157'21 With Immediate Effect",https://legiscan.com/MI/bill/HB5506/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5506
1529271,1808,HB5507,1,Introduced,2021-11-02,"Health: screening; Krabbe disease; include in list of disorders and diseases screened for at birth. Amends sec. 5431 of 1978 PA 368 (MCL 333.5431).","Health: screening; Krabbe disease; include in list of disorders and diseases screened for at birth. Amends sec. 5431 of 1978 PA 368 (MCL 333.5431).",892,"House Health Policy",2021-11-03,"Bill Electronically Reproduced 11/02/2021",https://legiscan.com/MI/bill/HB5507/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5507
1530350,1808,HB5508,2,Engrossed,2022-09-28,"Traffic control: civil infraction procedures; revised judicature act; revise to reflect distribution of certain fines to school districts. Amends secs. 8379 & 8396 of 1961 PA 236 (MCL 600.8379 & 600.8396).","Traffic control: civil infraction procedures; revised judicature act; revise to reflect distribution of certain fines to school districts. Amends secs. 8379 & 8396 of 1961 PA 236 (MCL 600.8379 & 600.8396).",1787,"Senate Regulatory Reform",2022-10-13,"Referred To Committee On Regulatory Reform",https://legiscan.com/MI/bill/HB5508/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5508
1529541,1808,HB5509,2,Engrossed,2022-09-28,"Transportation: school vehicles; school bus stop-arm cameras; allow, and provide civil sanctions for violations. Amends secs. 682, 907 & 909 of 1949 PA 300 (MCL 257.682 et seq.).","Transportation: school vehicles; school bus stop-arm cameras; allow, and provide civil sanctions for violations. Amends secs. 682, 907 & 909 of 1949 PA 300 (MCL 257.682 et seq.).",1787,"Senate Regulatory Reform",2022-10-13,"Referred To Committee On Regulatory Reform",https://legiscan.com/MI/bill/HB5509/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5509
1531432,1808,HB5510,1,Introduced,2021-11-02,"Transportation: carriers; weigh stations; allow truck drivers to bypass under certain conditions. Amends sec. 724 of 1949 PA 300 (MCL 257.724).","Transportation: carriers; weigh stations; allow truck drivers to bypass under certain conditions. Amends sec. 724 of 1949 PA 300 (MCL 257.724).",827,"House Transportation",2021-11-03,"Bill Electronically Reproduced 11/02/2021",https://legiscan.com/MI/bill/HB5510/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5510
1531702,1808,HB5511,1,Introduced,2021-11-02,"Individual income tax: collections; refugee settlement fund; create, and earmark certain revenue. Amends sec. 471 of 1967 PA 281 (MCL 206.471) & adds sec. 51h.","Individual income tax: collections; refugee settlement fund; create, and earmark certain revenue. Amends sec. 471 of 1967 PA 281 (MCL 206.471) & adds sec. 51h.",825,"House Tax Policy",2021-11-03,"Bill Electronically Reproduced 11/02/2021",https://legiscan.com/MI/bill/HB5511/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5511
1530891,1808,HB5512,4,Passed,2022-07-20,"Medical marihuana: other; inconsistencies between the Michigan Medical Marihuana Act and certain parts of the revised judicature act of 1961 related to drug treatment courts; resolve in favor of the revised judicature act of 1961. Amends sec. 7 of 2008 IL 1 (MCL 333.26427).","Medical marihuana: other; inconsistencies between the Michigan Medical Marihuana Act and certain parts of the revised judicature act of 1961 related to drug treatment courts; resolve in favor of the revised judicature act of 1961. Amends sec. 7 of 2008 IL 1 (MCL 333.26427).",0,,2022-07-20,"Assigned Pa 186'22 With Immediate Effect",https://legiscan.com/MI/bill/HB5512/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5512
1532068,1808,HB5513,1,Introduced,2021-11-03,"Elections: absent voters; tabulating certain absent voter ballots received up to 72 hours after the close of the polls on election day; authorize. Amends secs. 759a, 764a & 765 of 1954 PA 116 (MCL 168.759a et seq.).","Elections: absent voters; tabulating certain absent voter ballots received up to 72 hours after the close of the polls on election day; authorize. Amends secs. 759a, 764a & 765 of 1954 PA 116 (MCL 168.759a et seq.).",2828,"House Elections And Ethics",2021-11-04,"Bill Electronically Reproduced 11/03/2021",https://legiscan.com/MI/bill/HB5513/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5513
1532074,1808,HB5514,1,Introduced,2021-11-03,"Elections: absent voters; electronic return of absent voter ballots by military voters and their spouses; provide for. Amends sec. 759a of 1954 PA 116 (MCL 168.759a).","Elections: absent voters; electronic return of absent voter ballots by military voters and their spouses; provide for. Amends sec. 759a of 1954 PA 116 (MCL 168.759a).",2828,"House Elections And Ethics",2021-11-04,"Bill Electronically Reproduced 11/03/2021",https://legiscan.com/MI/bill/HB5514/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5514
1532065,1808,HB5515,1,Introduced,2021-11-03,"Elections: absent voters; prepaid postage on absent voter ballot application return envelopes and absent voter ballot return envelopes; require, and require the state to reimburse cities and townships for prepaid postage. Amends secs. 761 & 764a of 1954 PA 116 (MCL 168.761 & 168.764a) & adds secs. 759e & 764e.","Elections: absent voters; prepaid postage on absent voter ballot application return envelopes and absent voter ballot return envelopes; require, and require the state to reimburse cities and townships for prepaid postage. Amends secs. 761 & 764a of 1954 PA 116 (MCL 168.761 & 168.764a) & adds secs. 759e & 764e.",2828,"House Elections And Ethics",2021-11-04,"Bill Electronically Reproduced 11/03/2021",https://legiscan.com/MI/bill/HB5515/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5515
1532059,1808,HB5516,1,Introduced,2021-11-03,"Elections: offenses; provision related to the employ of transportation assistance to the polls; eliminate. Amends sec. 931 of 1954 PA 116 (MCL 168.931).","Elections: offenses; provision related to the employ of transportation assistance to the polls; eliminate. Amends sec. 931 of 1954 PA 116 (MCL 168.931).",2828,"House Elections And Ethics",2021-11-04,"Bill Electronically Reproduced 11/03/2021",https://legiscan.com/MI/bill/HB5516/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5516
1532072,1808,HB5517,1,Introduced,2021-11-03,"Elections: other; state to reimburse local government costs for election mail postage; require under certain circumstances. Amends 1954 PA 116 (MCL 168.1 - 168.992) by adding sec. 39.","Elections: other; state to reimburse local government costs for election mail postage; require under certain circumstances. Amends 1954 PA 116 (MCL 168.1 - 168.992) by adding sec. 39.",2828,"House Elections And Ethics",2021-11-04,"Bill Electronically Reproduced 11/03/2021",https://legiscan.com/MI/bill/HB5517/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5517
1532100,1808,HB5518,1,Introduced,2021-11-03,"Elections: absent voters; absent voter counting boards to tabulate absent voter ballots 7 days before an election; authorize. Amends secs. 765, 765a & 765b of 1954 PA 116 (MCL 168.765 et seq.).","Elections: absent voters; absent voter counting boards to tabulate absent voter ballots 7 days before an election; authorize. Amends secs. 765, 765a & 765b of 1954 PA 116 (MCL 168.765 et seq.).",2828,"House Elections And Ethics",2021-11-04,"Bill Electronically Reproduced 11/03/2021",https://legiscan.com/MI/bill/HB5518/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5518
1532090,1808,HB5519,1,Introduced,2021-11-03,"Elections: election officials; requirement to provide absent voter ballot drop box; provide for. Amends sec. 761d of 1954 PA 116 (MCL 168.761d) & adds sec. 761e.","Elections: election officials; requirement to provide absent voter ballot drop box; provide for. Amends sec. 761d of 1954 PA 116 (MCL 168.761d) & adds sec. 761e.",2828,"House Elections And Ethics",2021-11-04,"Bill Electronically Reproduced 11/03/2021",https://legiscan.com/MI/bill/HB5519/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5519
1532096,1808,HB5520,1,Introduced,2021-11-03,"Military affairs: other; application waiver of vaccine mandate for Michigan National Guard members; provide for. Amends 1967 PA 150 (MCL 32.501 - 32.851) by adding sec. 310a.","Military affairs: other; application waiver of vaccine mandate for Michigan National Guard members; provide for. Amends 1967 PA 150 (MCL 32.501 - 32.851) by adding sec. 310a.",899,"House Government Operations",2021-11-04,"Bill Electronically Reproduced 11/03/2021",https://legiscan.com/MI/bill/HB5520/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5520
1532078,1808,HB5521,1,Introduced,2021-11-03,"Taxation: excise taxes; excise tax on business of providing accommodations to include certain short-term rentals in the Upper Peninsula; modify. Creates new act.","Taxation: excise taxes; excise tax on business of providing accommodations to include certain short-term rentals in the Upper Peninsula; modify. Creates new act.",3896,"House Commerce And Tourism",2021-11-04,"Bill Electronically Reproduced 11/03/2021",https://legiscan.com/MI/bill/HB5521/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5521
1532085,1808,HB5522,2,Engrossed,2021-12-02,"Appropriations: supplemental; general; provide for 2021-2022. Creates appropriation act.","Appropriations: supplemental; general; provide for 2021-2022. Creates appropriation act.",829,"Senate Appropriations",2021-12-07,"Referred To Committee On Appropriations",https://legiscan.com/MI/bill/HB5522/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5522
1532103,1808,HB5523,4,Passed,2022-02-16,"Appropriations: supplemental; general; provide for 2021-2022. Creates appropriation act.","Appropriations: supplemental; general; provide for 2021-2022. Creates appropriation act.",0,,2022-02-16,"Assigned Pa 9'22 With Immediate Effect",https://legiscan.com/MI/bill/HB5523/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5523
1532080,1808,HB5524,2,Engrossed,2022-01-27,"Appropriations: supplemental; general; provide for 2021-2022. Creates appropriation act.","Appropriations: supplemental; general; provide for 2021-2022. Creates appropriation act.",829,"Senate Appropriations",2022-02-01,"Referred To Committee On Appropriations",https://legiscan.com/MI/bill/HB5524/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5524
1532093,1808,HB5525,4,Passed,2022-03-24,"Appropriations: supplemental; general; provide for 2021-2022. Creates appropriation act.","Appropriations: supplemental; general; provide for 2021-2022. Creates appropriation act.",0,,2022-03-24,"Assigned Pa 61'22 With Immediate Effect",https://legiscan.com/MI/bill/HB5525/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5525
1532062,1808,HB5526,1,Introduced,2021-11-03,"Appropriations: supplemental; school aid act; provide for 2021-2022. Amends secs. 11, 17b, 201 & 236 of 1979 PA 94 (MCL 388.1611 et seq.).","Appropriations: supplemental; school aid act; provide for 2021-2022. Amends secs. 11, 17b, 201 & 236 of 1979 PA 94 (MCL 388.1611 et seq.).",889,"House Appropriations",2021-11-04,"Bill Electronically Reproduced 11/03/2021",https://legiscan.com/MI/bill/HB5526/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5526
1532208,1808,HB5527,2,Engrossed,2022-02-22,"Higher education: community colleges; limitation on aggregate outstanding obligation for new jobs training program agreements; increase. Amends sec. 166 of 1966 PA 331 (MCL 389.166).","Higher education: community colleges; limitation on aggregate outstanding obligation for new jobs training program agreements; increase. Amends sec. 166 of 1966 PA 331 (MCL 389.166).",0,,2022-04-26,"Referred To Committee Of The Whole With Substitute (s-1)",https://legiscan.com/MI/bill/HB5527/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5527
1532217,1808,HB5528,2,Engrossed,2022-01-26,"Employment security: administration; certain improperly paid benefits; prohibit from being charged to certain accounts and funds. Amends 1936 (Ex Sess) PA 1 (MCL 421.1 - 421.75) by adding sec. 62a. TIE BAR WITH: HB 5265'21","Employment security: administration; certain improperly paid benefits; prohibit from being charged to certain accounts and funds. Amends 1936 (Ex Sess) PA 1 (MCL 421.1 - 421.75) by adding sec. 62a. TIE BAR WITH: HB 5265'21",4030,"Senate Economic And Small Business Development",2022-01-27,"Referred To Committee On Economic And Small Business Development",https://legiscan.com/MI/bill/HB5528/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5528
1532225,1808,HB5529,1,Introduced,2021-11-04,"Crimes: penalties; penalties for assaulting a school employee, school contractor, or a school board member of a school district; provide for. Amends 1931 PA 328 (MCL 750.1 - 750.568) by adding sec. 81f.","Crimes: penalties; penalties for assaulting a school employee, school contractor, or a school board member of a school district; provide for. Amends 1931 PA 328 (MCL 750.1 - 750.568) by adding sec. 81f.",818,"House Education",2021-11-09,"Bill Electronically Reproduced 11/04/2021",https://legiscan.com/MI/bill/HB5529/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5529
1532220,1808,HB5530,1,Introduced,2021-11-04,"Health: other; violence prevention program; require health facilities and local health departments to establish. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding secs. 2468, 2468a, 20195 & 20195a.","Health: other; violence prevention program; require health facilities and local health departments to establish. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding secs. 2468, 2468a, 20195 & 20195a.",892,"House Health Policy",2021-11-09,"Bill Electronically Reproduced 11/04/2021",https://legiscan.com/MI/bill/HB5530/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5530
1532214,1808,HB5531,1,Introduced,2021-11-04,"Military affairs: other; prohibition to discharge Michigan National Guard members for refusal to take the COVID-19 vaccine; provide for. Amend sec. 92 of 1980 PA 523 (MCL 32.1092).","Military affairs: other; prohibition to discharge Michigan National Guard members for refusal to take the COVID-19 vaccine; provide for. Amend sec. 92 of 1980 PA 523 (MCL 32.1092).",899,"House Government Operations",2021-11-09,"Bill Electronically Reproduced 11/04/2021",https://legiscan.com/MI/bill/HB5531/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5531
1532199,1808,HB5532,1,Introduced,2021-11-04,"Civil rights: public records; fees that may be charged to persons making requests under the freedom of information act; modify. Amends secs. 4 & 10a of 1976 PA 442 (MCL 15.234 & 15.240a).","Civil rights: public records; fees that may be charged to persons making requests under the freedom of information act; modify. Amends secs. 4 & 10a of 1976 PA 442 (MCL 15.234 & 15.240a).",2833,"House Oversight",2021-11-09,"Per Rule 41 Referred To Committee On Oversight",https://legiscan.com/MI/bill/HB5532/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5532
1532202,1808,HB5533,1,Introduced,2021-11-04,"Fireworks: licensing; surety bonds for certain fireworks businesses; provide for. Amends sec. 4 of 2011 PA 256 (MCL 28.454).","Fireworks: licensing; surety bonds for certain fireworks businesses; provide for. Amends sec. 4 of 2011 PA 256 (MCL 28.454).",895,"House Regulatory Reform",2021-11-09,"Bill Electronically Reproduced 11/04/2021",https://legiscan.com/MI/bill/HB5533/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5533
1532211,1808,HB5534,4,Passed,2022-05-05,"Children: child care; administrative review for licensure of certain persons after creation of new electronic case management system; provide for. Amends sec. 9 of 1973 PA 116 (MCL 722.119).","Children: child care; administrative review for licensure of certain persons after creation of new electronic case management system; provide for. Amends sec. 9 of 1973 PA 116 (MCL 722.119).",0,,2022-05-05,"Assigned Pa 71'22 With Immediate Effect",https://legiscan.com/MI/bill/HB5534/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5534
1532223,1808,HB5535,1,Introduced,2021-11-04,"Property tax: delinquent taxes; delinquent property tax installment payment plans and tax foreclosure avoidance agreements; make available for certain commercial real property returned for delinquent taxes. Amends secs. 78h & 78m of 1893 PA 206 (MCL 211.78h & 211.78m). TIE BAR WITH: HB 4496'21","Property tax: delinquent taxes; delinquent property tax installment payment plans and tax foreclosure avoidance agreements; make available for certain commercial real property returned for delinquent taxes. Amends secs. 78h & 78m of 1893 PA 206 (MCL 211.78h & 211.78m). TIE BAR WITH: HB 4496'21",3897,"House Local Government And Municipal Finance",2021-11-09,"Bill Electronically Reproduced 11/04/2021",https://legiscan.com/MI/bill/HB5535/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5535
1532206,1808,HB5536,4,Passed,2022-07-20,"Retirement: public school employees; reporting requirements regarding retirants rehired; provide for. Amends 1980 PA 300 (MCL 38.1301 - 38.1437) by adding sec. 61a.","Retirement: public school employees; reporting requirements regarding retirants rehired; provide for. Amends 1980 PA 300 (MCL 38.1301 - 38.1437) by adding sec. 61a.",0,,2022-07-20,"Assigned Pa 185'22 With Immediate Effect",https://legiscan.com/MI/bill/HB5536/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5536
1532780,1808,HB5537,1,Introduced,2021-11-09,"Corrections: parole; certain voting information on release; require department of corrections to provide. Amends secs. 34c & 35 of 1953 PA 232 (MCL 791.234c & 791.235).","Corrections: parole; certain voting information on release; require department of corrections to provide. Amends secs. 34c & 35 of 1953 PA 232 (MCL 791.234c & 791.235).",2828,"House Elections And Ethics",2021-11-10,"Bill Electronically Reproduced 11/09/2021",https://legiscan.com/MI/bill/HB5537/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5537
1532769,1808,HB5538,2,Engrossed,2022-05-05,"Construction: other; use of design-build constructing for certain school buildings; allow. Amends secs. 1, 1a & 2 of 1937 PA 306 (MCL 388.851 et seq.).","Construction: other; use of design-build constructing for certain school buildings; allow. Amends secs. 1, 1a & 2 of 1937 PA 306 (MCL 388.851 et seq.).",0,,2022-12-07,"Placed On Order Of Third Reading",https://legiscan.com/MI/bill/HB5538/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5538
1532774,1808,HB5539,1,Introduced,2021-11-09,"Environmental protection: air pollution; regulation regarding greenhouse gas omission; create, and provide legislative oversight. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding sec. 5521a.","Environmental protection: air pollution; regulation regarding greenhouse gas omission; create, and provide legislative oversight. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding sec. 5521a.",4116,"House Natural Resources And Outdoor Recreation",2021-11-10,"Bill Electronically Reproduced 11/09/2021",https://legiscan.com/MI/bill/HB5539/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5539
1532777,1808,HB5540,1,Introduced,2021-11-09,"Individual income tax: returns; ability to electronically file free of charge; provide for. Amends 1967 PA 281 (MCL 206.1 - 206.713) by adding sec. 474.","Individual income tax: returns; ability to electronically file free of charge; provide for. Amends 1967 PA 281 (MCL 206.1 - 206.713) by adding sec. 474.",825,"House Tax Policy",2021-11-10,"Bill Electronically Reproduced 11/09/2021",https://legiscan.com/MI/bill/HB5540/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5540
1532771,1808,HB5541,4,Passed,2022-03-24,"Occupations: attorneys; requirements for admission to state bar; modify. Amends secs. 931, 934 & 946 of 1961 PA 236 (MCL 600.931 et seq.) & adds sec. 935.","Occupations: attorneys; requirements for admission to state bar; modify. Amends secs. 931, 934 & 946 of 1961 PA 236 (MCL 600.931 et seq.) & adds sec. 935.",0,,2022-03-24,"Assigned Pa 59'22 With Immediate Effect",https://legiscan.com/MI/bill/HB5541/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5541
1532943,1808,HB5542,1,Introduced,2021-11-10,"Health: abortion; reproductive health act; create. Creates new act. (see bill)","Health: abortion; reproductive health act; create. Creates new act. (see bill)",0,,2022-09-21,"Notice Given To Discharge Committee",https://legiscan.com/MI/bill/HB5542/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5542
1532937,1808,HB5543,1,Introduced,2021-11-10,"Health: abortion; public health code; amend to reflect repealed abortion laws. Amends secs. 2803, 10102, 16221, 16226, 16245, 16299, 20106, 20131 & 22224 of 1978 PA 368 (MCL 333.2803 et seq.). TIE BAR WITH: HB 5542'21","Health: abortion; public health code; amend to reflect repealed abortion laws. Amends secs. 2803, 10102, 16221, 16226, 16245, 16299, 20106, 20131 & 22224 of 1978 PA 368 (MCL 333.2803 et seq.). TIE BAR WITH: HB 5542'21",892,"House Health Policy",2021-11-30,"Bill Electronically Reproduced 11/10/2021",https://legiscan.com/MI/bill/HB5543/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5543
1532883,1808,HB5544,1,Introduced,2021-11-10,"Criminal procedure: sentencing guidelines; sentencing guidelines for certain abortion crimes; amend to reflect repeal. Amends secs. 16a & 16d, ch. XVII of 1927 PA 175 (MCL 777.16a & 777.16d). TIE BAR WITH: HB 5542'21","Criminal procedure: sentencing guidelines; sentencing guidelines for certain abortion crimes; amend to reflect repeal. Amends secs. 16a & 16d, ch. XVII of 1927 PA 175 (MCL 777.16a & 777.16d). TIE BAR WITH: HB 5542'21",892,"House Health Policy",2021-11-30,"Bill Electronically Reproduced 11/10/2021",https://legiscan.com/MI/bill/HB5544/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5544
1532895,1808,HB5545,1,Introduced,2021-11-10,"Health: abortion; born alive infant protection act; amend to reflect repealed abortion laws. Amends sec. 1 of 2002 PA 687 (MCL 333.1071). TIE BAR WITH: HB 5542'21","Health: abortion; born alive infant protection act; amend to reflect repealed abortion laws. Amends sec. 1 of 2002 PA 687 (MCL 333.1071). TIE BAR WITH: HB 5542'21",892,"House Health Policy",2021-11-30,"Bill Electronically Reproduced 11/10/2021",https://legiscan.com/MI/bill/HB5545/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5545
1532930,1808,HB5546,1,Introduced,2021-11-10,"Corrections: parole; corrections code; modify to reflect repealed abortion laws. Amends sec. 33b of 1953 PA 232 (MCL 791.233b). TIE BAR WITH: HB 5542'21","Corrections: parole; corrections code; modify to reflect repealed abortion laws. Amends sec. 33b of 1953 PA 232 (MCL 791.233b). TIE BAR WITH: HB 5542'21",892,"House Health Policy",2021-11-30,"Bill Electronically Reproduced 11/10/2021",https://legiscan.com/MI/bill/HB5546/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5546
1532886,1808,HB5547,1,Introduced,2021-11-10,"Health: abortion; revised judicature act of 1961; revise to reflect repealed abortion laws. Amends secs. 1021 & 5711 of 1961 PA 236 (MCL 600.1021 & 600.5711). TIE BAR WITH: HB 5542'21","Health: abortion; revised judicature act of 1961; revise to reflect repealed abortion laws. Amends secs. 1021 & 5711 of 1961 PA 236 (MCL 600.1021 & 600.5711). TIE BAR WITH: HB 5542'21",892,"House Health Policy",2021-11-30,"Bill Electronically Reproduced 11/10/2021",https://legiscan.com/MI/bill/HB5547/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5547
1532873,1808,HB5548,1,Introduced,2021-11-10,"School aid: other; the state school aid act of 1979; modify to reflect repealed abortion laws. Amends sec. 6 of 1979 PA 94 (MCL 388.1606). TIE BAR WITH: HB 5542'21","School aid: other; the state school aid act of 1979; modify to reflect repealed abortion laws. Amends sec. 6 of 1979 PA 94 (MCL 388.1606). TIE BAR WITH: HB 5542'21",892,"House Health Policy",2021-11-30,"Bill Electronically Reproduced 11/10/2021",https://legiscan.com/MI/bill/HB5548/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5548
1532889,1808,HB5549,2,Engrossed,2022-01-26,"Employment security: administration; monthly report to the unemployment insurance agency ombudsman related to rulings appealed and forwarded to the Board of Appeals Commission; require. Amends 1936 (Ex Sess) PA 1 (MCL 421.1 - 421.75) by adding sec. 32f. TIE BAR WITH: HB 5552'21","Employment security: administration; monthly report to the unemployment insurance agency ombudsman related to rulings appealed and forwarded to the Board of Appeals Commission; require. Amends 1936 (Ex Sess) PA 1 (MCL 421.1 - 421.75) by adding sec. 32f. TIE BAR WITH: HB 5552'21",4030,"Senate Economic And Small Business Development",2022-01-27,"Referred To Committee On Economic And Small Business Development",https://legiscan.com/MI/bill/HB5549/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5549
1532910,1808,HB5550,2,Engrossed,2022-01-26,"Employment security: funds; amount of money in the unemployment compensation fund; require the unemployment agency to post on its public website. Amends 1936 (Ex Sess) PA 1 (MCL 421.1 - 421.75) by adding sec. 10b.","Employment security: funds; amount of money in the unemployment compensation fund; require the unemployment agency to post on its public website. Amends 1936 (Ex Sess) PA 1 (MCL 421.1 - 421.75) by adding sec. 10b.",4030,"Senate Economic And Small Business Development",2022-01-27,"Referred To Committee On Economic And Small Business Development",https://legiscan.com/MI/bill/HB5550/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5550
1532892,1808,HB5551,2,Engrossed,2022-01-26,"Employment security: benefits; restitution determination period; modify, and require notice of certain rights for certain determinations to become final. Amends sec. 62 of 1936 (Ex Sess) PA 1 (MCL 421.62).","Employment security: benefits; restitution determination period; modify, and require notice of certain rights for certain determinations to become final. Amends sec. 62 of 1936 (Ex Sess) PA 1 (MCL 421.62).",4030,"Senate Economic And Small Business Development",2022-01-27,"Referred To Committee On Economic And Small Business Development",https://legiscan.com/MI/bill/HB5551/2021,http://legislature.mi.gov/doc.aspx?2021-HB-5551
