bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
907915,1414,HB4001,1,Introduced,2017-01-11,"Individual income tax; rate; annual rollback of rate until zero; provide for. Amends sec. 51 of 1967 PA 281 (MCL 206.51).","Individual income tax; rate; annual rollback of rate until zero; provide for. Amends sec. 51 of 1967 PA 281 (MCL 206.51).",0,,2017-02-23,"Postponed For The Day",https://legiscan.com/MI/bill/HB4001/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4001
1117344,1414,HR0340,4,Passed,2018-05-10,"A resolution to declare May 13-19, 2018, as InfantSee Week in the state of Michigan.","A resolution to declare May 13-19, 2018, as InfantSee Week in the state of Michigan.",0,,2018-05-10,Adopted,https://legiscan.com/MI/bill/HR0340/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0340
1118085,1414,HR0341,4,Passed,2018-05-15,"A resolution to declare May 14-20, 2018, as Bladder Cancer Awareness Week in the state of Michigan.","A resolution to declare May 14-20, 2018, as Bladder Cancer Awareness Week in the state of Michigan.",0,,2018-05-15,Adopted,https://legiscan.com/MI/bill/HR0341/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0341
1118064,1414,HR0342,4,Passed,2018-05-15,"A resolution to declare May 15, 2018, as Chaldean American Day in the state of Michigan.","A resolution to declare May 15, 2018, as Chaldean American Day in the state of Michigan.",0,,2018-05-15,Adopted,https://legiscan.com/MI/bill/HR0342/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0342
1118712,1414,HR0343,4,Passed,2018-05-17,"A resolution to declare May 20-26, 2018, as Public Works Week in the state of Michigan.","A resolution to declare May 20-26, 2018, as Public Works Week in the state of Michigan.",0,,2018-05-17,Adopted,https://legiscan.com/MI/bill/HR0343/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0343
1118720,1414,HR0344,4,Passed,2018-05-17,"A resolution to declare May 17, 2018, as Diffuse Intrinsic Pontine Glioma Day in the","A resolution to declare May 17, 2018, as Diffuse Intrinsic Pontine Glioma Day in the",0,,2018-05-17,Adopted,https://legiscan.com/MI/bill/HR0344/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0344
1118726,1414,HR0345,4,Passed,2018-05-17,"A resolution to declare May 19, 2018, as Armed Forces Day in the state of Michigan.","A resolution to declare May 19, 2018, as Armed Forces Day in the state of Michigan.",0,,2018-05-17,Adopted,https://legiscan.com/MI/bill/HR0345/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0345
1118694,1414,HR0346,4,Passed,2018-05-17,"A resolution to declare May 19, 2018, as PTA Day in the state of Michigan.","A resolution to declare May 19, 2018, as PTA Day in the state of Michigan.",0,,2018-05-17,Adopted,https://legiscan.com/MI/bill/HR0346/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0346
1118700,1414,HR0347,4,Passed,2018-05-17,"A resolution to declare May 21-25, 2018, as Bike Week in the state of Michigan.","A resolution to declare May 21-25, 2018, as Bike Week in the state of Michigan.",0,,2018-05-17,Adopted,https://legiscan.com/MI/bill/HR0347/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0347
1119317,1414,HR0348,4,Passed,2018-05-22,"A resolution to declare May 20-26, 2018, as Emergency Medical Services Week in the state of Michigan.","A resolution to declare May 20-26, 2018, as Emergency Medical Services Week in the state of Michigan.",0,,2018-05-22,Adopted,https://legiscan.com/MI/bill/HR0348/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0348
1119608,1414,HR0349,4,Passed,2018-05-23,"A resolution of tribute offered as a memorial for Keith Muxlow, former member of the House of Representatives.","A resolution of tribute offered as a memorial for Keith Muxlow, former member of the House of Representatives.",0,,2018-05-23,"Adopted By Unanimous Standing Vote",https://legiscan.com/MI/bill/HR0349/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0349
1119573,1414,HR0350,4,Passed,2018-05-23,"A resolution to declare May 20-26, 2018, as Invisible Illness Awareness Week in the state of Michigan.","A resolution to declare May 20-26, 2018, as Invisible Illness Awareness Week in the state of Michigan.",0,,2018-05-23,Adopted,https://legiscan.com/MI/bill/HR0350/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0350
1119602,1414,HR0351,1,Introduced,2018-05-23,"A resolution to call on the Trump Administration to immediately release the draft toxicological profile on the dangers of PFAS to human health.","A resolution to call on the Trump Administration to immediately release the draft toxicological profile on the dangers of PFAS to human health.",2832,"House Natural Resources",2018-05-23,"Referred To Committee On Natural Resources",https://legiscan.com/MI/bill/HR0351/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0351
1119830,1414,HR0352,4,Passed,2018-05-29,"A resolution to commemorate the 100th anniversary of the Army Warrant Officer Corps.","A resolution to commemorate the 100th anniversary of the Army Warrant Officer Corps.",0,,2018-05-29,Adopted,https://legiscan.com/MI/bill/HR0352/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0352
1119837,1414,HR0353,4,Passed,2018-05-29,"A resolution to declare June 27, 2018, as Post Traumatic Stress Injury Awareness Day in the state of Michigan.","A resolution to declare June 27, 2018, as Post Traumatic Stress Injury Awareness Day in the state of Michigan.",0,,2018-05-29,Adopted,https://legiscan.com/MI/bill/HR0353/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0353
1119871,1414,HR0354,4,Passed,2018-05-24,"A resolution to declare May 28, 2018, as Menstrual Hygiene Day in the state of Michigan.","A resolution to declare May 28, 2018, as Menstrual Hygiene Day in the state of Michigan.",0,,2018-05-24,Adopted,https://legiscan.com/MI/bill/HR0354/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0354
1119817,1414,HR0355,1,Introduced,2018-05-24,"A resolution to memorialize the Congress of the United States to amend the Internal Revenue Code to allow feminine hygiene products to be an eligible purchase under health savings accounts.","A resolution to memorialize the Congress of the United States to amend the Internal Revenue Code to allow feminine hygiene products to be an eligible purchase under health savings accounts.",892,"House Health Policy",2018-05-24,"Referred To Committee On Health Policy",https://legiscan.com/MI/bill/HR0355/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0355
1120201,1414,HR0356,1,Introduced,2018-05-29,"A resolution to memorialize the Congress of the United States to amend the Internal Revenue Code to allow feminine-hygiene products to qualify as an eligible expense under flexible spending accounts.","A resolution to memorialize the Congress of the United States to amend the Internal Revenue Code to allow feminine-hygiene products to qualify as an eligible expense under flexible spending accounts.",892,"House Health Policy",2018-05-29,"Referred To Committee On Health Policy",https://legiscan.com/MI/bill/HR0356/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0356
1120197,1414,HR0357,4,Passed,2018-05-29,"A resolution to declare May 30, 2018, as Corporate Responsibility Day in the state of Michigan.","A resolution to declare May 30, 2018, as Corporate Responsibility Day in the state of Michigan.",0,,2018-05-29,Adopted,https://legiscan.com/MI/bill/HR0357/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0357
1120447,1414,HR0358,4,Passed,2018-05-30,"A resolution to declare June 2, 2018, as National Trails Day in the state of Michigan.","A resolution to declare June 2, 2018, as National Trails Day in the state of Michigan.",0,,2018-05-30,Adopted,https://legiscan.com/MI/bill/HR0358/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0358
1120471,1414,HR0359,1,Introduced,2018-05-30,"A resolution to declare June 1, 2018, as Gun Violence Awareness Day in the state of Michigan.","A resolution to declare June 1, 2018, as Gun Violence Awareness Day in the state of Michigan.",899,"House Government Operations",2018-05-30,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/HR0359/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0359
1121086,1414,HR0360,4,Passed,2018-06-05,"A resolution to declare June 2018 as Elder Abuse Awareness Month in the state of Michigan.","A resolution to declare June 2018 as Elder Abuse Awareness Month in the state of Michigan.",0,,2018-06-05,Adopted,https://legiscan.com/MI/bill/HR0360/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0360
1121312,1414,HR0361,4,Passed,2018-06-06,"A resolution of tribute offered as a memorial for George W. Mans.","A resolution of tribute offered as a memorial for George W. Mans.",0,,2018-06-06,"Adopted By Unanimous Standing Vote",https://legiscan.com/MI/bill/HR0361/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0361
1121326,1414,HR0362,4,Passed,2018-06-06,"A resolution to declare June 11-17, 2018, as Men’s Health Week and June 15, 2018, as Blue Day in the state of Michigan.","A resolution to declare June 11-17, 2018, as Men’s Health Week and June 15, 2018, as Blue Day in the state of Michigan.",0,,2018-06-06,Adopted,https://legiscan.com/MI/bill/HR0362/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0362
1121316,1414,HR0363,1,Introduced,2018-06-06,"A resolution to encourage the Governor to appoint Lois J. Cross-Hart of the village of Cassopolis as Poet Laureate of the state of Michigan.","A resolution to encourage the Governor to appoint Lois J. Cross-Hart of the village of Cassopolis as Poet Laureate of the state of Michigan.",3401,"House Workforce And Talent Development",2018-06-06,"Referred To Committee On Workforce And Talent Development",https://legiscan.com/MI/bill/HR0363/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0363
1121324,1414,HR0364,4,Passed,2018-06-06,"A resolution to declare June 6, 2018, as Dairy Foods Awareness Day in the state of","A resolution to declare June 6, 2018, as Dairy Foods Awareness Day in the state of",0,,2018-06-06,Adopted,https://legiscan.com/MI/bill/HR0364/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0364
1121447,1414,HR0365,4,Passed,2018-06-07,"A resolution to declare June 9, 2018, as National Outdoors Day in the state of Michigan.","A resolution to declare June 9, 2018, as National Outdoors Day in the state of Michigan.",0,,2018-06-07,Adopted,https://legiscan.com/MI/bill/HR0365/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0365
1121442,1414,HR0366,4,Passed,2018-06-07,"A resolution to declare June 8, 2018, as Men’s Mental Health Awareness Day in the state of Michigan.","A resolution to declare June 8, 2018, as Men’s Mental Health Awareness Day in the state of Michigan.",0,,2018-06-07,Adopted,https://legiscan.com/MI/bill/HR0366/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0366
1121452,1414,HR0367,4,Passed,2018-06-07,"A resolution to commemorate the 50th anniversary of the establishment of the Michigan District Court system.","A resolution to commemorate the 50th anniversary of the establishment of the Michigan District Court system.",0,,2018-06-07,Adopted,https://legiscan.com/MI/bill/HR0367/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0367
1121885,1414,HR0368,4,Passed,2018-06-12,"A resolution to declare June 13, 2018, as USCGC Escanaba Day in the state of Michigan.","A resolution to declare June 13, 2018, as USCGC Escanaba Day in the state of Michigan.",0,,2018-06-12,Adopted,https://legiscan.com/MI/bill/HR0368/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0368
1121953,1414,HR0369,4,Passed,2018-06-12,"A resolution to declare June 21, 2018, as International Day of Yoga in the state of Michigan.","A resolution to declare June 21, 2018, as International Day of Yoga in the state of Michigan.",0,,2018-06-12,Adopted,https://legiscan.com/MI/bill/HR0369/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0369
1121850,1414,HR0370,4,Passed,2018-06-12,"A resolution to declare July 2018 as Craft Beer Month in the state of Michigan.","A resolution to declare July 2018 as Craft Beer Month in the state of Michigan.",0,,2018-06-12,Adopted,https://legiscan.com/MI/bill/HR0370/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0370
1121920,1414,HR0371,4,Passed,2018-06-12,"A resolution to commemorate the 100th anniversary of the Great Union of Romania.","A resolution to commemorate the 100th anniversary of the Great Union of Romania.",0,,2018-06-12,Adopted,https://legiscan.com/MI/bill/HR0371/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0371
1125865,1414,HR0372,1,Introduced,2018-09-05,"A resolution to memorialize the Governor to focus workforce development programs and services on providing skills and knowledge that lead to post-secondary professional credentialing.","A resolution to memorialize the Governor to focus workforce development programs and services on providing skills and knowledge that lead to post-secondary professional credentialing.",3401,"House Workforce And Talent Development",2018-09-05,"Referred To Committee On Workforce And Talent Development",https://legiscan.com/MI/bill/HR0372/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0372
1125874,1414,HR0373,1,Introduced,2018-09-05,"A resolution to urge the Department of Talent and Economic Development to coordinate small business advancement efforts.","A resolution to urge the Department of Talent and Economic Development to coordinate small business advancement efforts.",3163,"House Commerce And Trade",2018-09-05,"Referred To Committee On Commerce And Trade",https://legiscan.com/MI/bill/HR0373/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0373
1125871,1414,HR0374,1,Introduced,2018-09-05,"A resolution calling on President Donald Trump to declare a major disaster for the state of Michigan from the flash flooding that occurred in Houghton, Gogebic, and Menominee Counties.","A resolution calling on President Donald Trump to declare a major disaster for the state of Michigan from the flash flooding that occurred in Houghton, Gogebic, and Menominee Counties.",2832,"House Natural Resources",2018-09-05,"Referred To Committee On Natural Resources",https://legiscan.com/MI/bill/HR0374/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0374
1125867,1414,HR0375,1,Introduced,2018-09-05,"A resolution to create a House select committee to investigate the conduct of Trustee Dino F. Bucci, Jr., of Macomb Township, Michigan.","A resolution to create a House select committee to investigate the conduct of Trustee Dino F. Bucci, Jr., of Macomb Township, Michigan.",2828,"House Elections And Ethics",2018-09-05,"Referred To Committee On Elections And Ethics",https://legiscan.com/MI/bill/HR0375/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0375
1125880,1414,HR0376,4,Passed,2018-09-05,"A resolution to declare September 2018 as Shingles Awareness and Improvement Month in the state of Michigan.","A resolution to declare September 2018 as Shingles Awareness and Improvement Month in the state of Michigan.",0,,2018-09-05,Adopted,https://legiscan.com/MI/bill/HR0376/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0376
1125882,1414,HR0377,4,Passed,2018-09-05,"A resolution to declare September 11-17, 2018, as Patriot Week in the state of Michigan.","A resolution to declare September 11-17, 2018, as Patriot Week in the state of Michigan.",0,,2018-09-05,Adopted,https://legiscan.com/MI/bill/HR0377/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0377
1125860,1414,HR0378,4,Passed,2018-09-05,"A resolution to declare September 14, 2018, as POW/MIA Recognition Day in the state of Michigan.","A resolution to declare September 14, 2018, as POW/MIA Recognition Day in the state of Michigan.",0,,2018-09-05,Adopted,https://legiscan.com/MI/bill/HR0378/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0378
1125858,1414,HR0379,1,Introduced,2018-09-05,"A resolution to memorialize the Congress of the United States and the United States Environmental Protection Agency to address PFAS contamination and regulate PFAS more strictly to safeguard human health and the environment.","A resolution to memorialize the Congress of the United States and the United States Environmental Protection Agency to address PFAS contamination and regulate PFAS more strictly to safeguard human health and the environment.",2832,"House Natural Resources",2018-09-05,"Referred To Committee On Natural Resources",https://legiscan.com/MI/bill/HR0379/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0379
1125878,1414,HR0380,4,Passed,2018-09-05,"A resolution to declare September 2018 as Leukodystrophy Awareness Month in the state of Michigan.","A resolution to declare September 2018 as Leukodystrophy Awareness Month in the state of Michigan.",0,,2018-09-05,Adopted,https://legiscan.com/MI/bill/HR0380/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0380
1125862,1414,HR0381,4,Passed,2018-09-05,"A resolution to declare September 2018 as Meningococcal Immunization Awareness Month in the state of Michigan.","A resolution to declare September 2018 as Meningococcal Immunization Awareness Month in the state of Michigan.",0,,2018-09-05,Adopted,https://legiscan.com/MI/bill/HR0381/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0381
1125876,1414,HR0382,4,Passed,2018-09-05,"A resolution to declare September 2018 as Pulmonary Fibrosis Awareness Month in the state of Michigan.","A resolution to declare September 2018 as Pulmonary Fibrosis Awareness Month in the state of Michigan.",0,,2018-09-05,Adopted,https://legiscan.com/MI/bill/HR0382/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0382
1126947,1414,HR0383,4,Passed,2018-09-25,"A resolution to declare September 22-29, 2018, as Trails Week in the state of Michigan.","A resolution to declare September 22-29, 2018, as Trails Week in the state of Michigan.",0,,2018-09-25,Adopted,https://legiscan.com/MI/bill/HR0383/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0383
1126970,1414,HR0384,4,Passed,2018-09-25,"A resolution to declare September 2018 as PACE Awareness Month in the state of Michigan.","A resolution to declare September 2018 as PACE Awareness Month in the state of Michigan.",0,,2018-09-25,Adopted,https://legiscan.com/MI/bill/HR0384/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0384
1126953,1414,HR0385,4,Passed,2018-09-25,"A resolution to declare September 2018 as Family Meals Month in the state of Michigan.","A resolution to declare September 2018 as Family Meals Month in the state of Michigan.",0,,2018-09-25,Adopted,https://legiscan.com/MI/bill/HR0385/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0385
1126982,1414,HR0386,4,Passed,2018-12-11,"A resolution to urge the Congress of the United States to grant additional authority to the Federal Communications Commission allowing it to stop unwanted robocalls and ""call spoofing"" and to urge the Federal Communications Commission to educate the public on how to report illegal telephone calls.","A resolution to urge the Congress of the United States to grant additional authority to the Federal Communications Commission allowing it to stop unwanted robocalls and ""call spoofing"" and to urge the Federal Communications Commission to educate the public on how to report illegal telephone calls.",0,,2018-12-11,Adopted,https://legiscan.com/MI/bill/HR0386/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0386
1126931,1414,HR0387,4,Passed,2018-12-11,"A resolution to encourage the Michigan Agency for Energy to undertake a collaborative discussion with all interested stakeholders concerning the potential to integrate energy storage into Michigan’s electric market.","A resolution to encourage the Michigan Agency for Energy to undertake a collaborative discussion with all interested stakeholders concerning the potential to integrate energy storage into Michigan’s electric market.",0,,2018-12-11,Adopted,https://legiscan.com/MI/bill/HR0387/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0387
1126976,1414,HR0388,1,Introduced,2018-09-25,"A resolution to recognize myalgic encephalomyelitis as a serious, debilitating disease and urge key entities to improve patient care, prioritize new research, educate health professionals, and raise awareness about the severity of the disease.","A resolution to recognize myalgic encephalomyelitis as a serious, debilitating disease and urge key entities to improve patient care, prioritize new research, educate health professionals, and raise awareness about the severity of the disease.",892,"House Health Policy",2018-09-25,"Referred To Committee On Health Policy",https://legiscan.com/MI/bill/HR0388/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0388
1127005,1414,HR0389,1,Introduced,2018-09-25,"A resolution to encourage the Michigan Department of Natural Resources to eliminate the wild turkey hunting license application and drawing system and allow for wild turkey licenses to be sold over-the-counter, on a first-come, first-served basis.","A resolution to encourage the Michigan Department of Natural Resources to eliminate the wild turkey hunting license application and drawing system and allow for wild turkey licenses to be sold over-the-counter, on a first-come, first-served basis.",2832,"House Natural Resources",2018-09-25,"Referred To Committee On Natural Resources",https://legiscan.com/MI/bill/HR0389/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0389
1126937,1414,HR0390,4,Passed,2018-09-25,"A resolution to declare September 2018 as Life Insurance Awareness Month in the state of Michigan.","A resolution to declare September 2018 as Life Insurance Awareness Month in the state of Michigan.",0,,2018-09-25,Adopted,https://legiscan.com/MI/bill/HR0390/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0390
1127000,1414,HR0391,4,Passed,2018-09-25,"A resolution to declare September 2018 as Fetal Alcohol Spectrum Disorders Awareness Month in the state of Michigan.","A resolution to declare September 2018 as Fetal Alcohol Spectrum Disorders Awareness Month in the state of Michigan.",0,,2018-09-25,Adopted,https://legiscan.com/MI/bill/HR0391/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0391
1126988,1414,HR0392,4,Passed,2018-09-25,"A resolution to declare September 25, 2018, as Youth Consent Day in the state of Michigan.","A resolution to declare September 25, 2018, as Youth Consent Day in the state of Michigan.",0,,2018-09-25,Adopted,https://legiscan.com/MI/bill/HR0392/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0392
1126994,1414,HR0393,1,Introduced,2018-09-25,"A resolution to declare October 7-13, 2018, as Auto Insurance Reform Week in the state of Michigan.","A resolution to declare October 7-13, 2018, as Auto Insurance Reform Week in the state of Michigan.",894,"House Insurance",2018-09-25,"Referred To Committee On Insurance",https://legiscan.com/MI/bill/HR0393/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0393
1126925,1414,HR0394,4,Passed,2018-09-25,"A resolution to declare September 22-29, 2018, as French-Canadian and Métis Heritage Week in the state of Michigan.","A resolution to declare September 22-29, 2018, as French-Canadian and Métis Heritage Week in the state of Michigan.",0,,2018-09-25,Adopted,https://legiscan.com/MI/bill/HR0394/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0394
1126943,1414,HR0395,4,Passed,2018-09-25,"A resolution to declare September 15-October 15, 2018, as Hispanic Heritage Month in the state of Michigan.","A resolution to declare September 15-October 15, 2018, as Hispanic Heritage Month in the state of Michigan.",0,,2018-09-25,Adopted,https://legiscan.com/MI/bill/HR0395/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0395
1127163,1414,HR0396,4,Passed,2018-09-26,"A resolution to declare October 2018 as Breast Cancer Awareness Month in the state of Michigan.","A resolution to declare October 2018 as Breast Cancer Awareness Month in the state of Michigan.",0,,2018-09-26,Adopted,https://legiscan.com/MI/bill/HR0396/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0396
1127145,1414,HR0397,4,Passed,2018-09-26,"A resolution to declare September 21-28, 2018, as Maltese American Heritage Week in the state of Michigan.","A resolution to declare September 21-28, 2018, as Maltese American Heritage Week in the state of Michigan.",0,,2018-09-26,Adopted,https://legiscan.com/MI/bill/HR0397/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0397
1127151,1414,HR0398,4,Passed,2018-09-26,"A resolution to declare September 23-29, 2018, as Suicide Prevention Week in the state of Michigan.","A resolution to declare September 23-29, 2018, as Suicide Prevention Week in the state of Michigan.",0,,2018-09-26,Adopted,https://legiscan.com/MI/bill/HR0398/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0398
1127168,1414,HR0399,1,Introduced,2018-09-26,"A resolution directing the impeachment of Theresa M. Brennan, District Court Judge for the Fifty-third District Court, for corrupt conduct in office and for crimes and misdemeanors.","A resolution directing the impeachment of Theresa M. Brennan, District Court Judge for the Fifty-third District Court, for corrupt conduct in office and for crimes and misdemeanors.",821,"House Judiciary",2018-09-26,"Referred To Committee On Judiciary",https://legiscan.com/MI/bill/HR0399/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0399
1127153,1414,HR0400,4,Passed,2018-09-26,"A resolution to declare October 9, 2018, as PANS and PANDAS Awareness Day in the state of Michigan.","A resolution to declare October 9, 2018, as PANS and PANDAS Awareness Day in the state of Michigan.",0,,2018-09-26,Adopted,https://legiscan.com/MI/bill/HR0400/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0400
1127146,1414,HR0401,4,Passed,2018-09-26,"A resolution to declare September 26, 2018, as National Recovery Day in the state of Michigan.","A resolution to declare September 26, 2018, as National Recovery Day in the state of Michigan.",0,,2018-09-26,Adopted,https://legiscan.com/MI/bill/HR0401/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0401
1127144,1414,HR0402,4,Passed,2018-09-26,"A resolution to declare September 27, 2018, as Polycythemia Vera State Action Day in the state of Michigan.","A resolution to declare September 27, 2018, as Polycythemia Vera State Action Day in the state of Michigan.",0,,2018-09-26,Adopted,https://legiscan.com/MI/bill/HR0402/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0402
1127158,1414,HR0403,4,Passed,2018-09-26,"A resolution to declare September 23-29, 2018, as National Recovery Week in the state of Michigan.","A resolution to declare September 23-29, 2018, as National Recovery Week in the state of Michigan.",0,,2018-09-26,Adopted,https://legiscan.com/MI/bill/HR0403/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0403
1127538,1414,HR0404,4,Passed,2018-10-02,"A resolution to declare October 2018 as Italian-American Heritage Month in the state of Michigan.","A resolution to declare October 2018 as Italian-American Heritage Month in the state of Michigan.",0,,2018-10-02,Adopted,https://legiscan.com/MI/bill/HR0404/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0404
1127530,1414,HR0405,4,Passed,2018-10-02,"A resolution to declare October 2018 as Eczema Awareness Month in the state of Michigan.","A resolution to declare October 2018 as Eczema Awareness Month in the state of Michigan.",0,,2018-10-02,Adopted,https://legiscan.com/MI/bill/HR0405/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0405
1127522,1414,HR0406,4,Passed,2018-10-02,"A resolution to declare October 2018 as Disability Employment Awareness Month in the state of Michigan.","A resolution to declare October 2018 as Disability Employment Awareness Month in the state of Michigan.",0,,2018-10-02,Adopted,https://legiscan.com/MI/bill/HR0406/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0406
1127545,1414,HR0407,4,Passed,2018-10-02,"A resolution to declare October 2018 as Domestic Violence Awareness Month in the state of Michigan.","A resolution to declare October 2018 as Domestic Violence Awareness Month in the state of Michigan.",0,,2018-10-02,Adopted,https://legiscan.com/MI/bill/HR0407/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0407
1127630,1414,HR0408,4,Passed,2018-10-03,"A resolution to declare October 21-27, 2018, as Respiratory Care Week in the state of Michigan.","A resolution to declare October 21-27, 2018, as Respiratory Care Week in the state of Michigan.",0,,2018-10-03,Adopted,https://legiscan.com/MI/bill/HR0408/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0408
1127694,1414,HR0409,1,Introduced,2018-10-04,"A resolution to memorialize the President of the United States and the United States Environmental Protection Agency to reverse their decision to close the Large Lakes Research Station in Grosse Ile, Michigan.","A resolution to memorialize the President of the United States and the United States Environmental Protection Agency to reverse their decision to close the Large Lakes Research Station in Grosse Ile, Michigan.",2832,"House Natural Resources",2018-10-04,"Referred To Committee On Natural Resources",https://legiscan.com/MI/bill/HR0409/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0409
1127677,1414,HR0410,4,Passed,2018-10-04,"A resolution to declare October 5-7, 2018, as Buy Nearby Weekend in the state of Michigan.","A resolution to declare October 5-7, 2018, as Buy Nearby Weekend in the state of Michigan.",0,,2018-10-04,Adopted,https://legiscan.com/MI/bill/HR0410/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0410
1127667,1414,HR0411,4,Passed,2018-10-04,"A resolution to declare October 18, 2018, as American Middle East Christian Day in the state of Michigan.","A resolution to declare October 18, 2018, as American Middle East Christian Day in the state of Michigan.",0,,2018-10-04,Adopted,https://legiscan.com/MI/bill/HR0411/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0411
1127671,1414,HR0412,1,Introduced,2018-10-04,"A resolution to urge the United States Senate to develop fair, deliberative, and neutral protocols to address and investigate sexual assault and harassment claims related to presidential nominations subject to the advice and consent of the Senate.","A resolution to urge the United States Senate to develop fair, deliberative, and neutral protocols to address and investigate sexual assault and harassment claims related to presidential nominations subject to the advice and consent of the Senate.",3677,"House Law And Justice",2018-10-04,"Referred To Committee On Law And Justice",https://legiscan.com/MI/bill/HR0412/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0412
1129104,1414,HR0413,1,Introduced,2018-11-08,"A resolution to urge cities and counties to use savings realized from bail reform to increase spending on community policing efforts and staffing of sheriff and police departments.","A resolution to urge cities and counties to use savings realized from bail reform to increase spending on community policing efforts and staffing of sheriff and police departments.",821,"House Judiciary",2018-11-08,"Referred To Committee On Judiciary",https://legiscan.com/MI/bill/HR0413/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0413
1129105,1414,HR0414,4,Passed,2018-11-08,"A resolution to commemorate the centennial of the end of World War I.","A resolution to commemorate the centennial of the end of World War I.",0,,2018-11-08,Adopted,https://legiscan.com/MI/bill/HR0414/2017,http://legislature.mi.gov/doc.aspx?2018-HR-0414
