bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1380071,1638,HB6297,4,Passed,2020-11-05,"Occupations: notaries public; a notary to utilize 2-way real-time audiovisual technology for notarial acts in certain circumstances; allow. Amends secs. 3, 9, 26 & 26b of 2003 PA 238 (MCL 55.263 et seq.) & adds secs. 26c and 26d.","Occupations: notaries public; a notary to utilize 2-way real-time audiovisual technology for notarial acts in certain circumstances; allow. Amends secs. 3, 9, 26 & 26b of 2003 PA 238 (MCL 55.263 et seq.) & adds secs. 26c and 26d.",0,,2020-11-05,"Assigned Pa 249'20 With Immediate Effect",https://legiscan.com/MI/bill/HB6297/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6297
1380405,1638,HB6298,1,Introduced,2020-10-14,"Traffic control: driver license; waiver of knowledge test for an individual with military commercial motor vehicle experience; provide for.","Traffic control: driver license; waiver of knowledge test for an individual with military commercial motor vehicle experience; provide for.",4024,"House Ways And Means",2020-12-08,"Referred To Committee On Ways And Means, With Substitute (h-1)",https://legiscan.com/MI/bill/HB6298/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6298
1380396,1638,HB6299,1,Introduced,2020-10-14,"Appropriations: zero budget; supplemental appropriations; provide for fiscal year 2020-2021.","Appropriations: zero budget; supplemental appropriations; provide for fiscal year 2020-2021.",889,"House Appropriations",2020-10-21,"Bill Electronically Reproduced 10/21/2020",https://legiscan.com/MI/bill/HB6299/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6299
1380426,1638,HB6300,1,Introduced,2020-10-14,"Appropriations: zero budget; supplemental appropriations; provide for fiscal year 2020-2021.","Appropriations: zero budget; supplemental appropriations; provide for fiscal year 2020-2021.",889,"House Appropriations",2020-10-21,"Bill Electronically Reproduced 10/21/2020",https://legiscan.com/MI/bill/HB6300/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6300
1380420,1638,HB6301,1,Introduced,2020-10-14,"Appropriations: zero budget; supplemental appropriations; provide for fiscal year 2020-2021.","Appropriations: zero budget; supplemental appropriations; provide for fiscal year 2020-2021.",889,"House Appropriations",2020-10-21,"Bill Electronically Reproduced 10/21/2020",https://legiscan.com/MI/bill/HB6301/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6301
1380421,1638,HB6302,1,Introduced,2020-10-14,"Appropriations: zero budget; multisection school aid supplemental for fiscal year 2020-2021; provide for.","Appropriations: zero budget; multisection school aid supplemental for fiscal year 2020-2021; provide for.",889,"House Appropriations",2020-10-21,"Bill Electronically Reproduced 10/21/2020",https://legiscan.com/MI/bill/HB6302/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6302
1380425,1638,HB6303,1,Introduced,2020-10-14,"Appropriations: zero budget; multisection school aid supplemental for fiscal year 2020-2021; provide for.","Appropriations: zero budget; multisection school aid supplemental for fiscal year 2020-2021; provide for.",889,"House Appropriations",2020-10-21,"Bill Electronically Reproduced 10/21/2020",https://legiscan.com/MI/bill/HB6303/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6303
1380427,1638,HB6304,1,Introduced,2020-10-14,"Appropriations: zero budget; multisection school aid supplemental for fiscal year 2020-2021; provide for.","Appropriations: zero budget; multisection school aid supplemental for fiscal year 2020-2021; provide for.",889,"House Appropriations",2020-10-21,"Bill Electronically Reproduced 10/21/2020",https://legiscan.com/MI/bill/HB6304/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6304
1380415,1638,HB6305,1,Introduced,2020-10-14,"Employment security: employers; payment of taxes and contributions; allow all contributing employers to pay quarterly under certain circumstances.","Employment security: employers; payment of taxes and contributions; allow all contributing employers to pay quarterly under certain circumstances.",825,"House Tax Policy",2020-10-21,"Bill Electronically Reproduced 10/21/2020",https://legiscan.com/MI/bill/HB6305/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6305
1380423,1638,HB6306,1,Introduced,2020-10-14,"Education: employees; certain requirements related to seizure awareness; provide for.","Education: employees; certain requirements related to seizure awareness; provide for.",0,,2020-12-17,"Placed On Second Reading",https://legiscan.com/MI/bill/HB6306/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6306
1380418,1638,HB6307,1,Introduced,2020-10-14,"Watercraft: other; requirement for maritime pilot and prohibition of anchors in Straits of Mackinac; provide for.","Watercraft: other; requirement for maritime pilot and prohibition of anchors in Straits of Mackinac; provide for.",4116,"House Natural Resources And Outdoor Recreation",2020-10-21,"Bill Electronically Reproduced 10/21/2020",https://legiscan.com/MI/bill/HB6307/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6307
1380422,1638,HB6308,1,Introduced,2020-10-14,"Watercraft: traffic control; requirement for maritime pilot and prohibition of anchors in Straits of Mackinac; provide sentencing guidelines for violation of. TIE BAR WITH: HB 6307'20","Watercraft: traffic control; requirement for maritime pilot and prohibition of anchors in Straits of Mackinac; provide sentencing guidelines for violation of. TIE BAR WITH: HB 6307'20",4116,"House Natural Resources And Outdoor Recreation",2020-10-21,"Bill Electronically Reproduced 10/21/2020",https://legiscan.com/MI/bill/HB6308/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6308
1380419,1638,HB6309,1,Introduced,2020-10-14,"Businesses: business corporations; benefit corporations; authorize and establish duties of officers and directors.","Businesses: business corporations; benefit corporations; authorize and establish duties of officers and directors.",899,"House Government Operations",2020-10-21,"Bill Electronically Reproduced 10/21/2020",https://legiscan.com/MI/bill/HB6309/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6309
1380417,1638,HB6310,1,Introduced,2020-10-14,"Businesses: business corporations; benefit corporations; require annual benefit report.","Businesses: business corporations; benefit corporations; require annual benefit report.",899,"House Government Operations",2020-10-21,"Bill Electronically Reproduced 10/21/2020",https://legiscan.com/MI/bill/HB6310/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6310
1380416,1638,HB6311,1,Introduced,2020-10-14,"Businesses: business corporations; business corporation act; general revisions concerning formation of benefit corporations.","Businesses: business corporations; business corporation act; general revisions concerning formation of benefit corporations.",899,"House Government Operations",2020-10-21,"Bill Electronically Reproduced 10/21/2020",https://legiscan.com/MI/bill/HB6311/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6311
1380424,1638,HB6312,1,Introduced,2020-10-14,"Businesses: business corporations; benefit corporations; establish annual report filing requirements.","Businesses: business corporations; benefit corporations; establish annual report filing requirements.",899,"House Government Operations",2020-10-21,"Bill Electronically Reproduced 10/21/2020",https://legiscan.com/MI/bill/HB6312/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6312
1380777,1638,HB6313,4,Passed,2020-12-31,"Occupations: real estate; continuing education requirements for licensees; modify 2020 license cycle year. Amends sec. 2504a of 1980 PA 299 (MCL 339.2504a).","Occupations: real estate; continuing education requirements for licensees; modify 2020 license cycle year. Amends sec. 2504a of 1980 PA 299 (MCL 339.2504a).",0,,2020-12-31,"Assigned Pa 342'20 With Immediate Effect",https://legiscan.com/MI/bill/HB6313/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6313
1380783,1638,HB6314,1,Introduced,2020-10-21,"Health: emergency response; thresholds for emergency orders; establish. Amends secs. 2253 & 2453 of 1978 PA 368 (MCL 333.2253 & 333.2453) & adds secs. 2453a & 5116.","Health: emergency response; thresholds for emergency orders; establish. Amends secs. 2253 & 2453 of 1978 PA 368 (MCL 333.2253 & 333.2453) & adds secs. 2453a & 5116.",892,"House Health Policy",2020-10-28,"Bill Electronically Reproduced 10/28/2020",https://legiscan.com/MI/bill/HB6314/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6314
1381179,1638,HB6315,1,Introduced,2020-10-28,"Health: diseases; exemption for professional and collegiate sporting events from emergency orders issued by director of the department to control an epidemic; provide for under certain circumstances. Amends sec. 2253 of 1978 PA 368 (MCL 333.2253).","Health: diseases; exemption for professional and collegiate sporting events from emergency orders issued by director of the department to control an epidemic; provide for under certain circumstances. Amends sec. 2253 of 1978 PA 368 (MCL 333.2253).",0,,2020-11-05,"Referred To Second Reading",https://legiscan.com/MI/bill/HB6315/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6315
1381328,1638,HB6316,1,Introduced,2020-11-05,"Natural resources: hunting; antler point restrictions in chronic wasting disease zones; prohibit. Amends sec. 43527a of 1994 PA 451 (MCL 324.43527a) & adds sec. 43540f.","Natural resources: hunting; antler point restrictions in chronic wasting disease zones; prohibit. Amends sec. 43527a of 1994 PA 451 (MCL 324.43527a) & adds sec. 43540f.",4116,"House Natural Resources And Outdoor Recreation",2020-11-10,"Bill Electronically Reproduced 11/10/2020",https://legiscan.com/MI/bill/HB6316/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6316
1381343,1638,HB6317,1,Introduced,2020-11-05,"Criminal procedure: sentencing guidelines; sentencing guidelines for crimes involving the ownership of a dangerous animal or a vicious dog; modify. Amends sec. 12m of 1927 PA 175 (MCL 777.12m).","Criminal procedure: sentencing guidelines; sentencing guidelines for crimes involving the ownership of a dangerous animal or a vicious dog; modify. Amends sec. 12m of 1927 PA 175 (MCL 777.12m).",821,"House Judiciary",2020-11-10,"Bill Electronically Reproduced 11/10/2020",https://legiscan.com/MI/bill/HB6317/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6317
1381348,1638,HB6318,1,Introduced,2020-11-05,"Animals: dangerous; dangerous or vicious dogs; define and regulate. Amends title & secs. 1, 2 & 3 of 1988 PA 426 (MCL 287.321 et seq.) & adds secs. 4, 5, 6, 7 & 8.","Animals: dangerous; dangerous or vicious dogs; define and regulate. Amends title & secs. 1, 2 & 3 of 1988 PA 426 (MCL 287.321 et seq.) & adds secs. 4, 5, 6, 7 & 8.",821,"House Judiciary",2020-11-10,"Bill Electronically Reproduced 11/10/2020",https://legiscan.com/MI/bill/HB6318/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6318
1381330,1638,HB6319,1,Introduced,2020-11-05,"Public employees and officers: other; individuals holding multiple local elected offices; prohibit under certain circumstances. Amends title & secs. 1 & 2 of 1978 PA 566 (MCL 15.181 & 15.182).","Public employees and officers: other; individuals holding multiple local elected offices; prohibit under certain circumstances. Amends title & secs. 1 & 2 of 1978 PA 566 (MCL 15.181 & 15.182).",2828,"House Elections And Ethics",2020-11-10,"Bill Electronically Reproduced 11/10/2020",https://legiscan.com/MI/bill/HB6319/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6319
1381335,1638,HB6320,1,Introduced,2020-11-05,"Vehicles: driver training; exception to driver training courses for home schooled children; create. Amends sec. 310e of 1949 PA 300 (MCL 257.310e). TIE BAR WITH: HB 5845'20","Vehicles: driver training; exception to driver training courses for home schooled children; create. Amends sec. 310e of 1949 PA 300 (MCL 257.310e). TIE BAR WITH: HB 5845'20",0,,2020-12-01,"Referred To Second Reading",https://legiscan.com/MI/bill/HB6320/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6320
1381655,1638,HB6321,1,Introduced,2020-11-10,"Civil rights: public records; certain data relating to location of game; exempt from freedom of information act requests. Amends sec. 13 of 1976 PA 442 (MCL 15.243).","Civil rights: public records; certain data relating to location of game; exempt from freedom of information act requests. Amends sec. 13 of 1976 PA 442 (MCL 15.243).",4024,"House Ways And Means",2020-12-03,"Referred To Committee On Ways And Means",https://legiscan.com/MI/bill/HB6321/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6321
1381663,1638,HB6322,1,Introduced,2020-11-10,"Sales tax: distribution; transfer of funds from the comprehensive transportation fund into the transportation administration collection fund; provide for. Amends sec. 25 of 1933 PA 167 (MCL 205.75).","Sales tax: distribution; transfer of funds from the comprehensive transportation fund into the transportation administration collection fund; provide for. Amends sec. 25 of 1933 PA 167 (MCL 205.75).",0,,2020-12-02,"Referred To Second Reading",https://legiscan.com/MI/bill/HB6322/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6322
1381661,1638,HB6323,1,Introduced,2020-11-10,"State: symbol; wild rice; designate as the official native grain. Creates new act.","State: symbol; wild rice; designate as the official native grain. Creates new act.",899,"House Government Operations",2020-11-12,"Bill Electronically Reproduced 11/12/2020",https://legiscan.com/MI/bill/HB6323/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6323
1381666,1638,HB6324,1,Introduced,2020-11-10,"Health: anatomical gifts; discrimination against organ transplant recipient based on physical or mental disability; prohibit. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 10251.","Health: anatomical gifts; discrimination against organ transplant recipient based on physical or mental disability; prohibit. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 10251.",892,"House Health Policy",2020-11-12,"Bill Electronically Reproduced 11/12/2020",https://legiscan.com/MI/bill/HB6324/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6324
1381664,1638,HB6325,1,Introduced,2020-11-10,"Health facilities: certificate of need; requirement to obtain a certificate of need for catheterization; modify. Amends sec. 22203 of 1978 PA 368 (MCL 333.22203).","Health facilities: certificate of need; requirement to obtain a certificate of need for catheterization; modify. Amends sec. 22203 of 1978 PA 368 (MCL 333.22203).",892,"House Health Policy",2020-11-12,"Bill Electronically Reproduced 11/12/2020",https://legiscan.com/MI/bill/HB6325/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6325
1381654,1638,HB6326,1,Introduced,2020-11-10,"Corrections: other; corrections officer wellness unit agency; create. Amends 1953 PA 232 (MCL 791.201 - 791.285) by adding sec. 8b.","Corrections: other; corrections officer wellness unit agency; create. Amends 1953 PA 232 (MCL 791.201 - 791.285) by adding sec. 8b.",899,"House Government Operations",2020-11-12,"Bill Electronically Reproduced 11/12/2020",https://legiscan.com/MI/bill/HB6326/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6326
1381668,1638,HB6327,1,Introduced,2020-11-10,"Vehicles: snowmobiles; one weekend a season waiver to operate a snowmobile on snowmobile trails in Michigan; provide for. Amends sec. 82103 of 1994 PA 451 (MCL 324.82103).","Vehicles: snowmobiles; one weekend a season waiver to operate a snowmobile on snowmobile trails in Michigan; provide for. Amends sec. 82103 of 1994 PA 451 (MCL 324.82103).",4116,"House Natural Resources And Outdoor Recreation",2020-11-12,"Bill Electronically Reproduced 11/12/2020",https://legiscan.com/MI/bill/HB6327/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6327
1381657,1638,HB6328,1,Introduced,2020-11-10,"Vehicles: snowmobiles; snowmobile trail permit; provide a 1 weekend per season waiver. Amends sec. 82118 of 1994 PA 451 (MCL 324.82118).","Vehicles: snowmobiles; snowmobile trail permit; provide a 1 weekend per season waiver. Amends sec. 82118 of 1994 PA 451 (MCL 324.82118).",4116,"House Natural Resources And Outdoor Recreation",2020-11-12,"Bill Electronically Reproduced 11/12/2020",https://legiscan.com/MI/bill/HB6328/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6328
1382514,1638,HB6329,1,Introduced,2020-11-12,"Occupations: individual licensing and registration; licensing reciprocity for certain skilled trades for veterans and military service members and their dependents who hold an out-of-state license; provide for. Amends secs. 103, 105, 219 & 417 of 2016 PA 407 (MCL 339.5103 et seq.) & adds sec. 223.","Occupations: individual licensing and registration; licensing reciprocity for certain skilled trades for veterans and military service members and their dependents who hold an out-of-state license; provide for. Amends secs. 103, 105, 219 & 417 of 2016 PA 407 (MCL 339.5103 et seq.) & adds sec. 223.",895,"House Regulatory Reform",2020-11-18,"Bill Electronically Reproduced 11/18/2020",https://legiscan.com/MI/bill/HB6329/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6329
1382443,1638,HB6330,1,Introduced,2020-11-12,"Occupations: individual licensing and registration; waiver of licensing fees for veterans and military service members and their dependents who hold an out-of-state license; provide for. Amends sec. 4 of 1979 PA 152 (MCL 338.2204). ","Occupations: individual licensing and registration; waiver of licensing fees for veterans and military service members and their dependents who hold an out-of-state license; provide for. Amends sec. 4 of 1979 PA 152 (MCL 338.2204). ",895,"House Regulatory Reform",2020-11-18,"Bill Electronically Reproduced 11/18/2020",https://legiscan.com/MI/bill/HB6330/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6330
1382473,1638,HB6331,1,Introduced,2020-11-12,"Insurance: no-fault; level of personal injury protection coverage for commercial vehicle passengers, employer-owned vehicles, and motorcycles; allow highest level to apply. Amends sec. 3114 of 1956 PA 218 (MCL 500.3114).","Insurance: no-fault; level of personal injury protection coverage for commercial vehicle passengers, employer-owned vehicles, and motorcycles; allow highest level to apply. Amends sec. 3114 of 1956 PA 218 (MCL 500.3114).",894,"House Insurance",2020-11-18,"Bill Electronically Reproduced 11/18/2020",https://legiscan.com/MI/bill/HB6331/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6331
1382524,1638,HB6332,1,Introduced,2020-11-12,"Property: recording; marketable record title act; revise. Amends title & secs. 1, 1a, 2, 3, 4, 5 & 8 of 1945 PA 200 (MCL 565.101 et seq.) & adds sec. 5a.","Property: recording; marketable record title act; revise. Amends title & secs. 1, 1a, 2, 3, 4, 5 & 8 of 1945 PA 200 (MCL 565.101 et seq.) & adds sec. 5a.",4024,"House Ways And Means",2020-11-18,"Bill Electronically Reproduced 11/18/2020",https://legiscan.com/MI/bill/HB6332/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6332
1382442,1638,HB6333,4,Passed,2020-12-31,"Legislature: other; selection of seats in the house of representatives; modify. Amends sec. 1 of 1893 PA 58 (MCL 4.61).","Legislature: other; selection of seats in the house of representatives; modify. Amends sec. 1 of 1893 PA 58 (MCL 4.61).",0,,2020-12-31,"Assigned Pa 300'20 With Immediate Effect",https://legiscan.com/MI/bill/HB6333/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6333
1382464,1638,HB6334,1,Introduced,2020-11-12,"Townships: charter; public notice provided under the charter township act; revise to make reference to the local government public notice act. Amends secs. 3a & 8 of 1947 PA 359 (MCL 42.3a & 42.8). TIE BAR WITH: HB 6440'20","Townships: charter; public notice provided under the charter township act; revise to make reference to the local government public notice act. Amends secs. 3a & 8 of 1947 PA 359 (MCL 42.3a & 42.8). TIE BAR WITH: HB 6440'20",899,"House Government Operations",2020-11-18,"Bill Electronically Reproduced 11/18/2020",https://legiscan.com/MI/bill/HB6334/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6334
1382470,1638,HB6335,1,Introduced,2020-11-12,"Townships: ordinances; public notice of township ordinances; revise to make reference to the local government public notice act. Amends secs. 4, 5 & 6 of 1945 PA 246 (MCL 41.184 et seq.). TIE BAR WITH: HB 6440'20","Townships: ordinances; public notice of township ordinances; revise to make reference to the local government public notice act. Amends secs. 4, 5 & 6 of 1945 PA 246 (MCL 41.184 et seq.). TIE BAR WITH: HB 6440'20",899,"House Government Operations",2020-11-18,"Bill Electronically Reproduced 11/18/2020",https://legiscan.com/MI/bill/HB6335/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6335
1382521,1638,HB6336,1,Introduced,2020-11-12,"Veterans: other; public notice of an opening on a county veterans committee; require notice under the local government public notice act. Amends sec. 1 of 1953 PA 192 (MCL 35.621). TIE BAR WITH: HB 6440'20","Veterans: other; public notice of an opening on a county veterans committee; require notice under the local government public notice act. Amends sec. 1 of 1953 PA 192 (MCL 35.621). TIE BAR WITH: HB 6440'20",899,"House Government Operations",2020-11-18,"Bill Electronically Reproduced 11/18/2020",https://legiscan.com/MI/bill/HB6336/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6336
1382530,1638,HB6337,1,Introduced,2020-11-12,"Law enforcement: other; notice required under the public body law enforcement agency act; revise to make reference to the local government public notice act. Amends sec. 8 of 2004 PA 378 (MCL 28.588). TIE BAR WITH: HB 6440'20","Law enforcement: other; notice required under the public body law enforcement agency act; revise to make reference to the local government public notice act. Amends sec. 8 of 2004 PA 378 (MCL 28.588). TIE BAR WITH: HB 6440'20",899,"House Government Operations",2020-11-18,"Bill Electronically Reproduced 11/18/2020",https://legiscan.com/MI/bill/HB6337/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6337
1382491,1638,HB6338,1,Introduced,2020-11-12,"Labor: public service employment; public notice; revise notice requirements to those in the local government public notice act. Amends sec. 12 of 1935 PA 78 (MCL 38.512). TIE BAR WITH: HB 6440'20","Labor: public service employment; public notice; revise notice requirements to those in the local government public notice act. Amends sec. 12 of 1935 PA 78 (MCL 38.512). TIE BAR WITH: HB 6440'20",899,"House Government Operations",2020-11-18,"Bill Electronically Reproduced 11/18/2020",https://legiscan.com/MI/bill/HB6338/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6338
1382511,1638,HB6339,1,Introduced,2020-11-12,"Townships: other; public notice of a special township meeting of the electors; revise to make reference to the open meetings act, and revise how township board meeting minutes are made available pursuant to the local government public notice act. Amends secs. 28 & 72a of 1846 RS 16 (MCL 41.28 & 41.72a). TIE BAR WITH: HB 6440'20","Townships: other; public notice of a special township meeting of the electors; revise to make reference to the open meetings act, and revise how township board meeting minutes are made available pursuant to the local government public notice act. Amends secs. 28 & 72a of 1846 RS 16 (MCL 41.28 & 41.72a). TIE BAR WITH: HB 6440'20",899,"House Government Operations",2020-11-18,"Bill Electronically Reproduced 11/18/2020",https://legiscan.com/MI/bill/HB6339/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6339
1382451,1638,HB6340,1,Introduced,2020-11-12,"Townships: other; public notice involving the construction, repair, or maintenance of pavements, sidewalks, and elevated structures; revise to make reference to the local government public notice act. Amends secs. 5, 8 & 19b of 1931 PA 246 (MCL 41.275 et seq.). TIE BAR WITH: HB 6440'20","Townships: other; public notice involving the construction, repair, or maintenance of pavements, sidewalks, and elevated structures; revise to make reference to the local government public notice act. Amends secs. 5, 8 & 19b of 1931 PA 246 (MCL 41.275 et seq.). TIE BAR WITH: HB 6440'20",899,"House Government Operations",2020-11-18,"Bill Electronically Reproduced 11/18/2020",https://legiscan.com/MI/bill/HB6340/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6340
1382449,1638,HB6341,1,Introduced,2020-11-12,"Townships: other; public notice regarding township water supply and sewage disposal services and facilities; revise to make reference to the local government public notice act. Amends secs. 6, 10, 11, 20h & 20r of 1941 PA 107 (MCL 41.336 et seq.). TIE BAR WITH: HB 6440'20","Townships: other; public notice regarding township water supply and sewage disposal services and facilities; revise to make reference to the local government public notice act. Amends secs. 6, 10, 11, 20h & 20r of 1941 PA 107 (MCL 41.336 et seq.). TIE BAR WITH: HB 6440'20",899,"House Government Operations",2020-11-18,"Bill Electronically Reproduced 11/18/2020",https://legiscan.com/MI/bill/HB6341/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6341
1382502,1638,HB6342,1,Introduced,2020-11-12,"Townships: public services; public notice of a proposed dissolution of a board of public service commissioners under the township and village public improvement and public service act; revise to make reference to the local government public notice act. Amends sec. 3a of 1923 PA 116 (MCL 41.413a). TIE BAR WITH: HB 6440'20","Townships: public services; public notice of a proposed dissolution of a board of public service commissioners under the township and village public improvement and public service act; revise to make reference to the local government public notice act. Amends sec. 3a of 1923 PA 116 (MCL 41.413a). TIE BAR WITH: HB 6440'20",899,"House Government Operations",2020-11-18,"Bill Electronically Reproduced 11/18/2020",https://legiscan.com/MI/bill/HB6342/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6342
1382496,1638,HB6343,1,Introduced,2020-11-12,"Townships: public services; public notice regarding public improvements by townships; revise to make reference to the local government public notice act. Amends sec. 4a of 1954 PA 188 (MCL 41.724a). TIE BAR WITH: HB 6440'20","Townships: public services; public notice regarding public improvements by townships; revise to make reference to the local government public notice act. Amends sec. 4a of 1954 PA 188 (MCL 41.724a). TIE BAR WITH: HB 6440'20",899,"House Government Operations",2020-11-18,"Bill Electronically Reproduced 11/18/2020",https://legiscan.com/MI/bill/HB6343/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6343
1382409,1638,HB6344,1,Introduced,2020-11-12,"Local government: financing; public notice regarding special assessment for police and fire equipment and protection; revise to make reference to the local government public notice act. Amends sec. 1 of 1951 PA 33 (MCL 41.801). TIE BAR WITH: HB 6440'20","Local government: financing; public notice regarding special assessment for police and fire equipment and protection; revise to make reference to the local government public notice act. Amends sec. 1 of 1951 PA 33 (MCL 41.801). TIE BAR WITH: HB 6440'20",899,"House Government Operations",2020-11-18,"Bill Electronically Reproduced 11/18/2020",https://legiscan.com/MI/bill/HB6344/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6344
1382510,1638,HB6345,1,Introduced,2020-11-12,"Economic development: other; public notice; revise to make reference to the local government public notice act. Amends sec. 7 of 1995 PA 123 (MCL 125.2607). TIE BAR WITH: HB 6440'20","Economic development: other; public notice; revise to make reference to the local government public notice act. Amends sec. 7 of 1995 PA 123 (MCL 125.2607). TIE BAR WITH: HB 6440'20",899,"House Government Operations",2020-11-18,"Bill Electronically Reproduced 11/18/2020",https://legiscan.com/MI/bill/HB6345/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6345
1382465,1638,HB6346,1,Introduced,2020-11-12,"Economic development: other; public notice provisions in the empowerment zone development corporation act; revise to make reference to the local government public notice act. Amends sec. 7 of 1995 PA 75 (MCL 125.2567). TIE BAR WITH: HB 6440'20","Economic development: other; public notice provisions in the empowerment zone development corporation act; revise to make reference to the local government public notice act. Amends sec. 7 of 1995 PA 75 (MCL 125.2567). TIE BAR WITH: HB 6440'20",899,"House Government Operations",2020-11-18,"Bill Electronically Reproduced 11/18/2020",https://legiscan.com/MI/bill/HB6346/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6346
1382427,1638,HB6347,1,Introduced,2020-11-12,"State financing and management: authorities; public notice provisions in the land reclamation and improvement authority act; revise to make reference to the local government public notice act. Amends secs. 5 & 20 of 1992 PA 173 (MCL 125.2455 & 125.2470). TIE BAR WITH: HB 6440'20","State financing and management: authorities; public notice provisions in the land reclamation and improvement authority act; revise to make reference to the local government public notice act. Amends secs. 5 & 20 of 1992 PA 173 (MCL 125.2455 & 125.2470). TIE BAR WITH: HB 6440'20",899,"House Government Operations",2020-11-18,"Bill Electronically Reproduced 11/18/2020",https://legiscan.com/MI/bill/HB6347/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6347
1382512,1638,HB6348,1,Introduced,2020-11-12,"Economic development: local development financing authority; public notice; revise to make reference to the local government public notice act. Amends secs. 404 & 416 of 2018 PA 57 (MCL 125.4404 & 125.4416). TIE BAR WITH: HB 6440'20","Economic development: local development financing authority; public notice; revise to make reference to the local government public notice act. Amends secs. 404 & 416 of 2018 PA 57 (MCL 125.4404 & 125.4416). TIE BAR WITH: HB 6440'20",899,"House Government Operations",2020-11-18,"Bill Electronically Reproduced 11/18/2020",https://legiscan.com/MI/bill/HB6348/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6348
1382507,1638,HB6349,1,Introduced,2020-11-12,"Economic development: other; public notice; revise to make reference to the local government public notice act. Amends secs. 4, 5, 7 & 16 of 1986 PA 59 (MCL 125.2204 et seq.). TIE BAR WITH: HB 6440'20","Economic development: other; public notice; revise to make reference to the local government public notice act. Amends secs. 4, 5, 7 & 16 of 1986 PA 59 (MCL 125.2204 et seq.). TIE BAR WITH: HB 6440'20",899,"House Government Operations",2020-11-18,"Bill Electronically Reproduced 11/18/2020",https://legiscan.com/MI/bill/HB6349/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6349
1382419,1638,HB6350,1,Introduced,2020-11-12,"Economic development: enterprise zones; public notice; revise to make reference to the local government public notice act. Amends secs. 11 & 13 of 1985 PA 224 (MCL 125.2111 & 125.2113). TIE BAR WITH: HB 6440'20","Economic development: enterprise zones; public notice; revise to make reference to the local government public notice act. Amends secs. 11 & 13 of 1985 PA 224 (MCL 125.2111 & 125.2113). TIE BAR WITH: HB 6440'20",899,"House Government Operations",2020-11-18,"Bill Electronically Reproduced 11/18/2020",https://legiscan.com/MI/bill/HB6350/2019,http://legislature.mi.gov/doc.aspx?2020-HB-6350
